,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0197-000,30,197,0,ブラッキー,,ブラッキー,"['イカサマ', 'ねがいごと', 'まもる', 'あくび', 'つきのひかり', 'でんじは', 'ちょうはつ', 'のろい', 'バークアウト', 'めいそう']","[96.0, 79.8, 78.4, 77.2, 18.3, 16.7, 9.0, 4.8, 3.9, 2.8]","['せいしんりょく', 'シンクロ']","[69.3, 30.7]","['たべのこし', 'ゴツゴツメット', 'オボンのみ', 'ひかりのねんど', 'おんみつマント', 'メンタルハーブ', 'ラムのみ', 'ぼうじんゴーグル', 'じゃくてんほけん', 'レッドカード']","[82.5, 12.6, 1.6, 0.8, 0.6, 0.3, 0.3, 0.2, 0.2, 0.1]","['どく', 'フェアリー', 'ゴースト', 'ノーマル', 'ひこう', 'はがね', 'あく', 'みず', 'ほのお', 'むし']","[47.3, 23.3, 13.6, 4.9, 2.8, 2.6, 1.9, 0.9, 0.8, 0.4]"
0964-000,31,964,0,イルカマン,ナイーブフォルム,イルカマン(ナイーブ),"['ジェットパンチ', 'ウェーブタックル', 'クイックターン', 'れいとうパンチ', 'インファイト', 'ドレインパンチ', 'ビルドアップ', 'テラバースト', 'ちょうはつ', 'くさむすび']","[96.5, 78.1, 76.6, 57.8, 37.3, 16.7, 10.4, 4.7, 2.9, 2.9]",['マイティチェンジ'],[100.0],"['こだわりハチマキ', 'パンチグローブ', 'こだわりスカーフ', 'しんぴのしずく', 'とつげきチョッキ', 'たべのこし', 'いのちのたま', 'だっしゅつパック', 'オボンのみ', 'ラムのみ']","[66.2, 8.9, 4.0, 3.9, 3.6, 3.3, 3.3, 2.6, 0.9, 0.7]","['みず', 'かくとう', 'フェアリー', 'くさ', 'でんき', 'はがね', 'ノーマル', 'こおり', 'ゴースト', 'ほのお']","[77.3, 13.0, 3.1, 1.8, 1.4, 0.7, 0.6, 0.4, 0.4, 0.4]"
0959-000,32,959,0,デカヌチャン,,デカヌチャン,"['デカハンマー', 'ステルスロック', 'はたきおとす', 'でんじは', 'アンコール', 'じゃれつく', 'ねこだまし', 'じならし', 'つるぎのまい', 'テラバースト']","[69.3, 68.9, 68.2, 58.0, 54.1, 26.4, 13.6, 9.2, 6.5, 4.9]","['かたやぶり', 'わるいてぐせ', 'マイペース']","[94.3, 3.7, 2.0]","['ふうせん', 'ラムのみ', 'きあいのタスキ', 'とつげきチョッキ', 'オボンのみ', 'いのちのたま', 'メンタルハーブ', 'たべのこし', 'レッドカード', 'おんみつマント']","[55.4, 7.7, 6.8, 4.4, 4.0, 3.9, 2.0, 1.7, 1.7, 1.6]","['じめん', 'ひこう', 'フェアリー', 'はがね', 'みず', 'ほのお', 'あく', 'ノーマル', 'いわ', 'ゴースト']","[19.4, 17.1, 17.1, 15.2, 12.4, 4.6, 3.8, 3.0, 1.2, 1.1]"
0184-000,33,184,0,マリルリ,,マリルリ,"['じゃれつく', 'アクアジェット', 'アクアブレイク', 'ばかぢから', 'はらだいこ', 'テラバースト', 'アイススピナー', 'かわらわり', 'アンコール', 'アクアテール']","[97.3, 95.4, 82.9, 51.5, 19.7, 16.1, 9.0, 5.9, 4.3, 3.0]","['ちからもち', 'そうしょく', 'あついしぼう']","[98.3, 1.4, 0.3]","['とつげきチョッキ', 'オボンのみ', 'こだわりハチマキ', 'ラムのみ', 'たべのこし', 'いのちのたま', 'しんぴのしずく', 'ちからのハチマキ', 'ものまねハーブ', 'ゴツゴツメット']","[52.0, 21.8, 10.9, 3.5, 3.2, 2.4, 1.3, 0.9, 0.6, 0.5]","['みず', 'フェアリー', 'ほのお', 'ノーマル', 'くさ', 'じめん', 'でんき', 'はがね', 'かくとう', 'ゴースト']","[36.5, 25.7, 23.0, 2.6, 2.4, 2.2, 2.2, 2.0, 0.9, 0.8]"
0970-000,34,970,0,キラフロル,,キラフロル,"['ステルスロック', 'パワージェム', 'ヘドロウェーブ', 'だいちのちから', 'キラースピン', 'マジカルシャイン', 'エナジーボール', 'マッドショット', 'ニードルガード', 'どくびし']","[68.2, 63.4, 50.9, 37.5, 32.3, 26.8, 24.0, 22.3, 18.5, 7.5]","['どくげしょう', 'ふしょく']","[95.4, 4.6]","['きあいのタスキ', 'ふうせん', 'とつげきチョッキ', 'レッドカード', 'こだわりスカーフ', 'こだわりメガネ', 'くろいヘドロ', 'ゴツゴツメット', 'オボンのみ', 'いのちのたま']","[50.9, 14.3, 7.7, 7.0, 5.0, 3.2, 2.6, 1.9, 1.1, 1.1]","['くさ', 'ひこう', 'ほのお', 'どく', 'フェアリー', 'いわ', 'じめん', 'みず', 'はがね', 'こおり']","[42.1, 13.7, 12.1, 9.4, 5.4, 4.1, 3.1, 2.3, 1.3, 1.2]"
0700-000,35,700,0,ニンフィア,,ニンフィア,"['ハイパーボイス', 'テラバースト', 'でんこうせっか', 'シャドーボール', 'サイコショック', 'あくび', 'めいそう', 'まもる', 'みがわり', 'はかいこうせん']","[90.3, 78.9, 64.9, 40.2, 31.5, 24.5, 15.7, 7.8, 7.1, 5.9]","['フェアリースキン', 'メロメロボディ']","[98.8, 1.2]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'オボンのみ', 'のどスプレー', 'ゴツゴツメット', 'いのちのたま', 'ラムのみ', 'ものしりメガネ', 'おんみつマント']","[50.2, 16.8, 8.0, 6.7, 6.7, 2.2, 1.5, 1.2, 1.2, 1.1]","['ほのお', 'じめん', 'みず', 'フェアリー', 'はがね', 'ノーマル', 'かくとう', 'ゴースト', 'でんき', 'くさ']","[68.8, 9.7, 7.6, 5.5, 1.8, 1.7, 1.7, 0.8, 0.6, 0.3]"
0985-000,36,985,0,サケブシッポ,,サケブシッポ,"['ステルスロック', 'アンコール', 'ほろびのうた', 'でんじは', 'バトンタッチ', 'めいそう', 'リフレクター', 'ねがいごと', 'ビルドアップ', 'ひかりのかべ']","[63.8, 40.2, 30.6, 30.2, 19.0, 16.3, 16.2, 15.9, 15.8, 15.0]",['こだいかっせい'],[100.0],"['メンタルハーブ', 'オボンのみ', 'ひかりのねんど', 'たべのこし', 'ブーストエナジー', 'からぶりほけん', 'でんきだま', 'こだわりスカーフ', 'ゴツゴツメット', 'こだわりメガネ']","[26.9, 12.6, 11.8, 8.8, 8.2, 5.7, 4.6, 3.2, 3.2, 2.5]","['ノーマル', 'フェアリー', 'エスパー', 'はがね', 'ほのお', 'あく', 'かくとう', 'みず', 'じめん', 'どく']","[48.1, 10.0, 8.7, 8.0, 6.6, 4.2, 3.9, 3.9, 3.0, 1.5]"
0986-000,37,986,0,アラブルタケ,,アラブルタケ,"['キノコのほうし', 'かみくだく', 'ふいうち', 'くさわけ', 'みがわり', 'テラバースト', 'インファイト', 'タネばくだん', 'タネマシンガン', 'しっぺがえし']","[89.4, 58.3, 53.8, 43.6, 27.9, 26.7, 23.8, 17.2, 15.3, 13.6]",['こだいかっせい'],[100.0],"['たべのこし', 'ブーストエナジー', 'じゃくてんほけん', 'オボンのみ', 'いかさまダイス', 'とつげきチョッキ', 'いのちのたま', 'くろいメガネ', 'ラムのみ', 'ゴツゴツメット']","[39.7, 17.1, 11.4, 6.9, 6.4, 5.9, 2.3, 2.1, 1.4, 1.3]","['ほのお', 'あく', 'どく', 'フェアリー', 'くさ', 'ゴースト', 'みず', 'でんき', 'はがね', 'かくとう']","[27.9, 23.3, 17.3, 13.2, 5.3, 4.1, 2.8, 2.2, 1.0, 0.9]"
0937-000,38,937,0,ソウブレイズ,,ソウブレイズ,"['むねんのつるぎ', 'かげうち', 'つるぎのまい', 'インファイト', 'テラバースト', 'ビルドアップ', 'シャドークロー', 'みちづれ', 'おにび', 'みがわり']","[99.1, 90.5, 49.4, 40.4, 22.5, 19.4, 19.0, 15.0, 7.1, 5.9]","['もらいび', 'くだけるよろい']","[52.0, 48.0]","['きあいのタスキ', 'とつげきチョッキ', 'たべのこし', 'ラムのみ', 'いのちのたま', 'オボンのみ', 'じゃくてんほけん', 'ふうせん', 'おんみつマント', 'おおきなねっこ']","[45.9, 11.3, 10.9, 5.6, 4.9, 4.9, 4.4, 1.5, 1.2, 0.9]","['くさ', 'ノーマル', 'ほのお', 'はがね', 'フェアリー', 'かくとう', 'こおり', 'ゴースト', 'あく', 'ひこう']","[37.3, 15.8, 15.7, 7.4, 6.3, 5.7, 3.5, 1.7, 1.5, 1.1]"
0939-000,39,939,0,ハラバリー,,ハラバリー,"['パラボラチャージ', 'アシッドボム', 'ボルトチェンジ', 'ふいうち', 'テラバースト', 'だくりゅう', 'ひやみず', 'みずびたし', 'マッドショット', 'なまける']","[95.5, 81.8, 79.1, 41.8, 34.2, 12.4, 12.1, 8.1, 7.0, 5.6]","['でんきにかえる', 'せいでんき', 'しめりけ']","[99.2, 0.8, 0.0]","['とつげきチョッキ', 'オボンのみ', 'じしゃく', 'たべのこし', 'こだわりメガネ', 'ゴツゴツメット', 'メトロノーム', 'ふうせん', 'おんみつマント', 'おおきなねっこ']","[82.3, 3.5, 3.3, 2.4, 1.3, 1.1, 1.1, 0.8, 0.7, 0.7]","['でんき', 'フェアリー', 'みず', 'こおり', 'くさ', 'ひこう', 'むし', 'かくとう', 'じめん', 'どく']","[37.2, 21.4, 16.0, 10.1, 8.5, 4.3, 0.4, 0.4, 0.3, 0.3]"
0479-001,40,479,1,ロトム,ヒートロトム,ヒートロトム,"['ボルトチェンジ', 'オーバーヒート', 'おにび', 'イカサマ', 'トリック', 'でんじは', 'テラバースト', 'ほうでん', '１０まんボルト', 'たたりめ']","[92.2, 76.2, 54.0, 41.0, 39.4, 27.4, 16.8, 15.7, 14.2, 6.5]",['ふゆう'],[100.0],"['オボンのみ', 'こだわりスカーフ', 'こだわりメガネ', 'とつげきチョッキ', 'ゴツゴツメット', 'かえんだま', 'たべのこし', 'だっしゅつパック', 'ぼうじんゴーグル', 'ひかりのねんど']","[37.7, 20.9, 15.4, 8.3, 5.1, 4.0, 2.4, 0.8, 0.6, 0.6]","['はがね', 'フェアリー', 'でんき', 'ゴースト', 'くさ', 'こおり', 'みず', 'ノーマル', 'あく', 'ほのお']","[28.5, 25.7, 18.3, 10.4, 4.1, 3.9, 3.7, 1.5, 1.1, 0.8]"
0861-000,41,861,0,オーロンゲ,,オーロンゲ,"['ソウルクラッシュ', 'リフレクター', 'ひかりのかべ', 'すてゼリフ', 'ちょうはつ', 'ふいうち', 'でんじは', 'トリック', 'イカサマ', 'じゃれつく']","[71.7, 69.1, 66.8, 50.0, 42.0, 21.4, 17.7, 15.6, 9.2, 6.6]","['いたずらごころ', 'おみとおし', 'わるいてぐせ']","[98.3, 1.1, 0.6]","['ひかりのねんど', 'こうこうのしっぽ', 'こだわりハチマキ', 'きあいのタスキ', 'いのちのたま', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'こだわりスカーフ', 'レッドカード']","[68.0, 7.4, 5.7, 2.9, 2.3, 2.0, 1.9, 1.2, 0.9, 0.9]","['フェアリー', 'あく', 'はがね', 'ほのお', 'かくとう', 'どく', 'ゴースト', 'じめん', 'でんき', 'くさ']","[23.1, 21.9, 17.3, 15.5, 5.8, 5.1, 2.3, 1.7, 1.7, 1.4]"
0248-000,42,248,0,バンギラス,,バンギラス,"['じしん', 'かみくだく', 'ロックブラスト', 'ストーンエッジ', 'けたぐり', 'りゅうのまい', 'ステルスロック', 'れいとうパンチ', 'テラバースト', 'アイアンヘッド']","[64.9, 63.7, 47.9, 33.5, 27.4, 21.0, 17.9, 14.4, 10.6, 9.5]","['すなおこし', 'きんちょうかん']","[99.3, 0.7]","['とつげきチョッキ', 'いかさまダイス', 'じゃくてんほけん', 'さらさらいわ', 'こだわりハチマキ', 'オボンのみ', 'たつじんのおび', 'たべのこし', 'きあいのタスキ', 'いのちのたま']","[30.6, 28.0, 10.8, 5.8, 5.6, 3.9, 2.3, 2.2, 1.8, 1.2]","['いわ', 'じめん', 'ひこう', 'ゴースト', 'フェアリー', 'はがね', 'くさ', 'どく', 'ほのお', 'かくとう']","[37.5, 17.6, 13.3, 8.7, 7.5, 3.8, 2.6, 2.6, 1.6, 1.0]"
0936-000,43,936,0,グレンアルマ,,グレンアルマ,"['アーマーキャノン', 'ワイドフォース', 'サイコフィールド', 'みちづれ', 'エナジーボール', 'サイコショック', 'サイコキネシス', 'はどうだん', 'テラバースト', 'アシッドボム']","[93.1, 56.6, 50.2, 48.6, 27.9, 20.5, 19.1, 14.3, 10.6, 5.3]","['くだけるよろい', 'もらいび']","[74.6, 25.4]","['きあいのタスキ', 'とつげきチョッキ', 'じゃくてんほけん', 'こだわりメガネ', 'いのちのたま', 'こだわりスカーフ', 'たべのこし', 'たつじんのおび', 'ラムのみ', 'オボンのみ']","[61.4, 10.2, 9.1, 4.3, 2.6, 2.1, 1.2, 1.0, 1.0, 0.8]","['エスパー', 'くさ', 'フェアリー', 'ほのお', 'ノーマル', 'かくとう', 'はがね', 'あく', 'こおり', 'みず']","[36.5, 28.7, 9.1, 8.2, 4.2, 3.2, 2.7, 1.9, 1.8, 0.9]"
0324-000,44,324,0,コータス,,コータス,"['ステルスロック', 'あくび', 'オーバーヒート', 'ソーラービーム', 'ふんか', 'クリアスモッグ', 'かえんほうしゃ', 'じわれ', 'だいちのちから', 'ボディプレス']","[71.2, 69.5, 65.9, 43.7, 24.3, 20.5, 16.7, 12.6, 11.4, 11.2]","['ひでり', 'しろいけむり', 'シェルアーマー']","[99.2, 0.4, 0.3]","['だっしゅつパック', 'こだわりメガネ', 'あついいわ', 'オボンのみ', 'だっしゅつボタン', 'もくたん', 'とつげきチョッキ', 'たべのこし', 'いのちのたま', 'ゴツゴツメット']","[53.2, 18.4, 12.2, 4.3, 3.7, 2.2, 0.8, 0.8, 0.7, 0.7]","['ほのお', 'くさ', 'ノーマル', 'ひこう', 'みず', 'フェアリー', 'かくとう', 'こおり', 'じめん', 'ゴースト']","[80.4, 11.1, 2.3, 1.5, 1.0, 0.8, 0.6, 0.4, 0.4, 0.3]"
0990-000,45,990,0,テツノワダチ,,テツノワダチ,"['じしん', 'アイアンヘッド', 'はたきおとす', 'ステルスロック', 'アイススピナー', 'こうそくスピン', 'ボルトチェンジ', 'エレキフィールド', 'じならし', 'ワイルドボルト']","[87.4, 66.2, 52.7, 43.7, 38.7, 31.9, 21.7, 10.4, 8.2, 7.5]",['クォークチャージ'],[100.0],"['とつげきチョッキ', 'ブーストエナジー', 'オボンのみ', 'きあいのタスキ', 'グランドコート', 'ふうせん', 'いのちのたま', 'こだわりスカーフ', 'こだわりハチマキ', 'ゴツゴツメット']","[25.3, 23.2, 10.5, 10.0, 6.0, 3.6, 3.4, 3.1, 3.0, 2.6]","['じめん', 'はがね', 'ひこう', 'みず', 'こおり', 'かくとう', 'フェアリー', 'くさ', 'でんき', 'ドラゴン']","[44.6, 19.1, 11.0, 6.6, 5.7, 2.9, 1.9, 1.9, 1.4, 1.4]"
0989-000,46,989,0,スナノケガワ,,スナノケガワ,"['だいちのちから', 'ボルトチェンジ', 'ステルスロック', '１０まんボルト', 'テラバースト', 'でんじは', 'ほうでん', 'ラスターカノン', 'まきびし', 'でんじほう']","[81.0, 51.6, 44.1, 38.0, 31.7, 29.9, 28.1, 15.8, 14.2, 11.7]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'こだわりスカーフ', 'レッドカード', 'きあいのタスキ', 'からぶりほけん', 'こだわりメガネ', 'とつげきチョッキ', 'オボンのみ', 'ふうせん', 'いのちのたま']","[24.6, 17.2, 15.0, 12.9, 5.5, 4.6, 4.5, 3.5, 2.0, 1.9]","['こおり', 'フェアリー', 'でんき', 'じめん', 'くさ', 'ひこう', 'かくとう', 'みず', 'はがね', 'ほのお']","[34.9, 18.1, 16.6, 11.9, 6.2, 3.8, 2.1, 1.9, 1.8, 1.0]"
0988-000,47,988,0,チヲハウハネ,,チヲハウハネ,"['インファイト', 'であいがしら', 'じしん', 'とんぼがえり', 'きゅうけつ', 'ニトロチャージ', 'フレアドライブ', 'ビルドアップ', 'あさのひざし', 'おにび']","[68.0, 52.4, 48.5, 30.9, 28.0, 24.7, 23.4, 20.1, 16.3, 14.2]",['こだいかっせい'],[100.0],"['ブーストエナジー', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま', 'こだわりハチマキ', 'ゴツゴツメット', 'たべのこし', 'オボンのみ', 'ラムのみ', 'ぼうじんゴーグル']","[25.6, 23.4, 10.1, 9.7, 7.9, 6.7, 3.9, 3.1, 1.6, 1.2]","['ほのお', 'むし', 'でんき', 'かくとう', 'いわ', 'ひこう', 'はがね', 'こおり', 'フェアリー', 'じめん']","[31.0, 27.4, 7.6, 6.4, 5.0, 4.7, 4.6, 3.5, 3.5, 2.6]"
0130-000,48,130,0,ギャラドス,,ギャラドス,"['たきのぼり', 'りゅうのまい', 'じしん', 'ちょうはつ', 'こおりのキバ', 'テラバースト', 'でんじは', 'アクアテール', 'アイアンヘッド', 'ゆきなだれ']","[78.0, 65.2, 58.4, 54.6, 33.6, 26.9, 19.9, 13.4, 10.0, 8.8]","['いかく', 'じしんかじょう']","[91.5, 8.5]","['ゴツゴツメット', 'ラムのみ', 'オボンのみ', 'いのちのたま', 'たべのこし', 'とつげきチョッキ', 'たつじんのおび', 'こだわりハチマキ', 'カゴのみ', 'おんみつマント']","[56.1, 13.8, 7.5, 4.0, 3.4, 2.4, 2.0, 1.7, 0.8, 0.8]","['じめん', 'ひこう', 'みず', 'でんき', 'はがね', 'フェアリー', 'ドラゴン', 'くさ', 'かくとう', 'ほのお']","[38.7, 23.2, 10.0, 5.5, 5.4, 5.1, 3.5, 2.5, 1.2, 1.2]"
0373-000,49,373,0,ボーマンダ,,ボーマンダ,"['ダブルウイング', 'じしん', 'りゅうのまい', 'げきりん', 'りゅうせいぐん', 'テラバースト', 'アイアンヘッド', 'だいもんじ', 'ぼうふう', 'かえんほうしゃ']","[66.9, 56.4, 49.7, 34.7, 33.5, 25.8, 22.0, 21.1, 13.8, 12.6]","['いかく', 'じしんかじょう']","[74.9, 25.1]","['いのちのたま', 'ラムのみ', 'こだわりスカーフ', 'こだわりメガネ', 'ゴツゴツメット', 'こだわりハチマキ', 'きあいのタスキ', 'とつげきチョッキ', 'たべのこし', 'ぼうじんゴーグル']","[27.2, 23.3, 15.1, 12.7, 3.0, 2.3, 1.7, 1.4, 1.4, 1.2]","['はがね', 'ひこう', 'ほのお', 'フェアリー', 'でんき', 'ドラゴン', 'みず', 'じめん', 'どく', 'ノーマル']","[50.4, 12.8, 10.2, 6.8, 5.2, 4.3, 3.1, 2.1, 1.1, 1.0]"
0094-000,50,94,0,ゲンガー,,ゲンガー,"['シャドーボール', 'みちづれ', 'ヘドロばくだん', 'アンコール', 'こごえるかぜ', 'さいみんじゅつ', 'たたりめ', 'きあいだま', 'マジカルシャイン', 'でんじは']","[75.6, 71.2, 63.2, 43.7, 20.8, 19.2, 18.1, 15.2, 12.3, 8.9]",['のろわれボディ'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こうかくレンズ', 'こだわりメガネ', 'ふうせん', 'くろいヘドロ', 'ラムのみ', 'いのちのたま', 'からぶりほけん', 'ものしりメガネ']","[85.3, 6.2, 1.3, 0.9, 0.8, 0.8, 0.5, 0.5, 0.5, 0.4]","['ノーマル', 'フェアリー', 'ゴースト', 'どく', 'かくとう', 'ひこう', 'あく', 'こおり', 'くさ', 'はがね']","[35.0, 16.1, 13.0, 8.1, 5.2, 4.9, 4.1, 2.8, 2.7, 1.6]"
0748-000,51,748,0,ドヒドイデ,,ドヒドイデ,"['じこさいせい', 'どくどく', 'トーチカ', 'どくびし', 'くろいきり', 'ひやみず', 'まとわりつく', 'アクアブレイク', 'まもる', 'どくづき']","[96.4, 87.1, 59.2, 41.8, 30.2, 29.4, 17.2, 7.9, 7.4, 4.4]","['さいせいりょく', 'ひとでなし', 'じゅうなん']","[93.3, 4.9, 1.8]","['くろいヘドロ', 'メンタルハーブ', 'たべのこし', 'ゴツゴツメット', 'ふうせん', 'おんみつマント', 'しめつけバンド', 'オボンのみ', 'ぼうじんゴーグル', 'レッドカード']","[40.2, 28.9, 14.6, 4.5, 4.1, 1.7, 1.3, 0.7, 0.5, 0.4]","['フェアリー', 'くさ', 'どく', 'ノーマル', 'みず', 'ひこう', 'むし', 'じめん', 'ゴースト', 'あく']","[27.1, 14.8, 14.0, 9.7, 8.0, 7.0, 4.0, 4.0, 2.3, 2.3]"
0750-000,52,750,0,バンバドロ,,バンバドロ,"['ボディプレス', 'じしん', 'ステルスロック', 'ほえる', 'ヘビーボンバー', 'ねむる', 'てっぺき', 'じわれ', 'がんせきふうじ', 'ねごと']","[90.0, 87.5, 79.8, 72.4, 21.2, 13.8, 9.1, 4.9, 3.7, 3.5]","['じきゅうりょく', 'マイペース', 'せいしんりょく']","[99.8, 0.1, 0.1]","['オボンのみ', 'たべのこし', 'ゴツゴツメット', 'カゴのみ', 'とつげきチョッキ', 'フィラのみ', 'ラムのみ', 'メンタルハーブ', 'ウイのみ', 'イアのみ']","[60.0, 9.4, 8.9, 7.5, 6.1, 2.6, 1.4, 0.7, 0.5, 0.4]","['はがね', 'かくとう', 'くさ', 'じめん', 'フェアリー', 'みず', 'どく', 'こおり', 'ノーマル', 'ほのお']","[48.6, 13.5, 8.1, 7.5, 3.8, 3.3, 2.7, 2.6, 2.2, 1.7]"
