,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0959-000,30,959,0,デカヌチャン,,デカヌチャン,"['デカハンマー', 'はたきおとす', 'ステルスロック', 'でんじは', 'じゃれつく', 'アンコール', 'ねこだまし', 'つるぎのまい', 'じならし', 'まもる']","[89.3, 65.8, 57.9, 40.5, 33.7, 32.8, 27.7, 10.1, 6.1, 5.1]","['かたやぶり', 'わるいてぐせ', 'マイペース']","[94.6, 3.5, 1.9]","['ラムのみ', 'オボンのみ', 'きあいのタスキ', 'ふうせん', 'たべのこし', 'とつげきチョッキ', 'いのちのたま', 'ゴツゴツメット', 'ぼうじんゴーグル', 'おんみつマント']","[19.8, 12.4, 11.6, 11.2, 7.1, 5.4, 4.6, 4.3, 3.6, 2.2]","['はがね', 'フェアリー', 'ひこう', 'みず', 'ほのお', 'じめん', 'あく', 'ノーマル', 'ドラゴン', 'くさ']","[25.2, 22.7, 12.9, 9.5, 6.9, 6.4, 5.1, 3.8, 1.5, 1.2]"
0197-000,31,197,0,ブラッキー,,ブラッキー,"['イカサマ', 'ねがいごと', 'まもる', 'あくび', 'つきのひかり', 'でんじは', 'ちょうはつ', 'のろい', 'バークアウト', 'バトンタッチ']","[92.7, 70.2, 68.2, 62.7, 25.4, 24.3, 10.8, 8.3, 6.0, 5.8]","['せいしんりょく', 'シンクロ']","[64.1, 35.9]","['たべのこし', 'ゴツゴツメット', 'オボンのみ', 'ひかりのねんど', 'おんみつマント', 'じゃくてんほけん', 'ぼうじんゴーグル', 'ラムのみ', 'メンタルハーブ', 'ひかりのこな']","[75.1, 15.3, 2.6, 1.9, 1.0, 0.7, 0.6, 0.3, 0.3, 0.3]","['どく', 'ゴースト', 'フェアリー', 'ノーマル', 'はがね', 'あく', 'ひこう', 'ほのお', 'みず', 'くさ']","[29.1, 24.1, 22.4, 6.5, 6.4, 3.2, 2.9, 1.3, 1.3, 0.7]"
0094-000,32,94,0,ゲンガー,,ゲンガー,"['シャドーボール', 'ヘドロばくだん', 'みちづれ', 'アンコール', 'マジカルシャイン', 'さいみんじゅつ', 'こごえるかぜ', 'たたりめ', 'きあいだま', 'トリック']","[83.0, 75.1, 74.2, 35.0, 22.0, 18.0, 15.3, 13.1, 12.3, 5.7]",['のろわれボディ'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'こだわりメガネ', 'いのちのたま', 'こうかくレンズ', 'くろいヘドロ', 'ふうせん', 'ものしりメガネ', 'たつじんのおび', 'ものまねハーブ']","[85.3, 6.5, 1.7, 1.3, 1.0, 0.7, 0.4, 0.3, 0.3, 0.3]","['フェアリー', 'ノーマル', 'ゴースト', 'どく', 'かくとう', 'くさ', 'あく', 'ひこう', 'こおり', 'はがね']","[40.9, 16.2, 13.8, 5.7, 4.5, 3.3, 3.3, 2.8, 2.6, 1.5]"
0936-000,33,936,0,グレンアルマ,,グレンアルマ,"['アーマーキャノン', 'エナジーボール', 'サイコショック', 'サイコキネシス', 'みちづれ', 'ワイドフォース', 'はどうだん', 'サイコフィールド', 'テラバースト', 'トリック']","[92.2, 43.4, 38.6, 30.9, 26.4, 24.4, 22.2, 21.4, 13.3, 10.4]","['くだけるよろい', 'もらいび']","[61.9, 38.1]","['きあいのタスキ', 'こだわりメガネ', 'とつげきチョッキ', 'じゃくてんほけん', 'いのちのたま', 'こだわりスカーフ', 'たつじんのおび', 'たべのこし', 'ラムのみ', 'オボンのみ']","[40.4, 15.1, 13.2, 9.3, 6.3, 2.9, 1.5, 1.5, 1.4, 1.1]","['くさ', 'エスパー', 'ほのお', 'フェアリー', 'かくとう', 'ノーマル', 'あく', 'はがね', 'みず', 'こおり']","[30.4, 19.0, 16.7, 14.0, 5.3, 4.0, 2.6, 2.3, 1.6, 1.1]"
0956-000,34,956,0,クエスパトラ,,クエスパトラ,"['めいそう', 'ルミナコリジョン', 'みがわり', 'アシストパワー', 'テラバースト', 'まもる', 'バトンタッチ', 'マジカルシャイン', 'リフレクター', 'シャドーボール']","[64.4, 53.2, 44.6, 42.9, 41.6, 40.6, 38.6, 32.9, 9.4, 7.7]","['かそく', 'びんじょう', 'おみとおし']","[98.4, 1.4, 0.3]","['たべのこし', 'きあいのタスキ', 'ラムのみ', 'オボンのみ', 'ひかりのねんど', 'ものまねハーブ', 'じゃくてんほけん', 'おんみつマント', 'メンタルハーブ', 'いのちのたま']","[46.9, 19.7, 5.6, 4.6, 3.0, 2.7, 2.3, 2.2, 1.5, 1.3]","['かくとう', 'ノーマル', 'フェアリー', 'エスパー', 'はがね', 'ほのお', 'あく', 'ゴースト', 'みず', 'ドラゴン']","[71.7, 9.4, 6.6, 4.2, 2.5, 2.4, 1.9, 0.2, 0.2, 0.1]"
0923-000,35,923,0,パーモット,,パーモット,"['でんこうそうげき', 'インファイト', 'れいとうパンチ', 'マッハパンチ', 'さいきのいのり', 'ほっぺすりすり', 'ねこだまし', 'かみなりパンチ', 'アンコール', 'ほのおのパンチ']","[91.1, 83.8, 57.5, 54.4, 51.5, 21.8, 12.4, 5.0, 3.6, 3.5]","['てつのこぶし', 'ちくでん', 'しぜんかいふく']","[58.0, 30.6, 11.4]","['きあいのタスキ', 'いのちのたま', 'パンチグローブ', 'こだわりハチマキ', 'こだわりスカーフ', 'ヒメリのみ', 'たつじんのおび', 'とつげきチョッキ', 'ふうせん', 'ちからのハチマキ']","[55.0, 26.2, 5.2, 4.5, 2.1, 1.3, 0.7, 0.7, 0.6, 0.6]","['でんき', 'かくとう', 'こおり', 'フェアリー', 'ひこう', 'はがね', 'ほのお', 'ゴースト', 'ノーマル', 'くさ']","[93.1, 2.3, 1.4, 0.9, 0.6, 0.4, 0.3, 0.3, 0.2, 0.1]"
0479-001,36,479,1,ロトム,ヒートロトム,ヒートロトム,"['オーバーヒート', 'ボルトチェンジ', 'トリック', 'テラバースト', '１０まんボルト', 'ほうでん', 'おにび', 'シャドーボール', 'あくのはどう', 'でんじは']","[98.9, 94.6, 66.1, 32.0, 26.8, 24.9, 23.7, 9.1, 7.6, 4.5]",['ふゆう'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'とつげきチョッキ', 'オボンのみ', 'たべのこし', 'かえんだま', 'だっしゅつパック', 'ゴツゴツメット', 'こうこうのしっぽ', 'ぼうじんゴーグル']","[35.8, 35.3, 12.5, 7.2, 1.2, 0.9, 0.9, 0.8, 0.7, 0.6]","['フェアリー', 'でんき', 'こおり', 'ゴースト', 'くさ', 'みず', 'はがね', 'ほのお', 'あく', 'ドラゴン']","[46.6, 26.7, 7.0, 6.0, 4.4, 2.9, 1.8, 1.2, 1.0, 0.6]"
0612-000,37,612,0,オノノクス,,オノノクス,"['じしん', 'りゅうのまい', 'アイアンヘッド', 'げきりん', 'であいがしら', 'テラバースト', 'ドラゴンクロー', 'インファイト', 'ハサミギロチン', 'ちょうはつ']","[89.3, 72.6, 66.8, 62.6, 24.5, 15.8, 15.4, 14.2, 9.9, 5.3]","['かたやぶり', 'きんちょうかん', 'とうそうしん']","[98.5, 1.0, 0.5]","['ラムのみ', 'いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'たつじんのおび', 'オボンのみ', 'とつげきチョッキ', 'ちからのハチマキ', 'たべのこし']","[47.0, 18.8, 12.7, 7.9, 3.7, 2.2, 0.9, 0.8, 0.8, 0.6]","['はがね', 'じめん', 'ほのお', 'でんき', 'フェアリー', 'ドラゴン', 'むし', 'どく', 'かくとう', 'ゴースト']","[49.4, 14.1, 11.1, 6.3, 6.3, 6.3, 2.2, 0.7, 0.6, 0.5]"
0248-000,38,248,0,バンギラス,,バンギラス,"['かみくだく', 'じしん', 'ストーンエッジ', 'ロックブラスト', 'りゅうのまい', 'ステルスロック', 'れいとうパンチ', 'けたぐり', 'かわらわり', 'ちょうはつ']","[72.2, 66.3, 49.7, 25.1, 21.1, 18.6, 16.2, 11.7, 11.6, 10.7]","['すなおこし', 'きんちょうかん']","[98.6, 1.4]","['とつげきチョッキ', 'じゃくてんほけん', 'いかさまダイス', 'さらさらいわ', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'ラムのみ', 'いのちのたま', 'たつじんのおび']","[29.4, 14.6, 13.9, 8.4, 6.4, 4.7, 4.7, 4.1, 2.1, 1.7]","['いわ', 'ゴースト', 'じめん', 'ひこう', 'はがね', 'ほのお', 'フェアリー', 'くさ', 'どく', 'ドラゴン']","[31.7, 16.2, 16.0, 9.6, 5.0, 4.3, 3.8, 3.3, 1.7, 1.6]"
0130-000,39,130,0,ギャラドス,,ギャラドス,"['たきのぼり', 'りゅうのまい', 'じしん', 'ちょうはつ', 'こおりのキバ', 'テラバースト', 'でんじは', 'かみくだく', 'アクアテール', 'ゆきなだれ']","[84.5, 63.2, 58.1, 49.1, 38.3, 22.8, 20.6, 11.5, 11.2, 7.9]","['いかく', 'じしんかじょう']","[88.0, 12.0]","['ゴツゴツメット', 'ラムのみ', 'オボンのみ', 'いのちのたま', 'たべのこし', 'カゴのみ', 'とつげきチョッキ', 'こだわりハチマキ', 'たつじんのおび', 'ぼうじんゴーグル']","[41.4, 24.1, 8.1, 7.5, 2.9, 1.9, 1.8, 1.6, 1.5, 1.2]","['じめん', 'ひこう', 'みず', 'フェアリー', 'ドラゴン', 'くさ', 'でんき', 'はがね', 'ほのお', 'こおり']","[31.8, 18.5, 14.2, 7.6, 7.3, 6.6, 4.1, 3.2, 1.7, 1.3]"
0939-000,40,939,0,ハラバリー,,ハラバリー,"['パラボラチャージ', 'ボルトチェンジ', 'アシッドボム', 'ふいうち', 'テラバースト', '１０まんボルト', 'みずびたし', 'だくりゅう', 'ひやみず', 'なまける']","[87.6, 73.6, 64.6, 41.9, 24.1, 17.0, 16.8, 12.7, 11.3, 10.4]","['でんきにかえる', 'せいでんき', 'しめりけ']","[98.6, 1.4, 0.0]","['とつげきチョッキ', 'こだわりメガネ', 'じしゃく', 'オボンのみ', 'たべのこし', 'ゴツゴツメット', 'いのちのたま', 'おおきなねっこ', 'おんみつマント', 'ふうせん']","[59.4, 8.9, 7.8, 7.5, 5.9, 2.3, 1.0, 0.8, 0.8, 0.8]","['でんき', 'フェアリー', 'みず', 'こおり', 'くさ', 'ひこう', 'ノーマル', 'じめん', 'かくとう', 'ドラゴン']","[54.2, 20.5, 7.7, 7.3, 5.7, 3.1, 0.3, 0.2, 0.2, 0.2]"
0091-000,41,91,0,パルシェン,,パルシェン,"['つららばり', 'からをやぶる', 'こおりのつぶて', 'ロックブラスト', 'テラバースト', 'ドリルライナー', 'アクアブレイク', 'ハイドロポンプ', 'なみのり', 'シェルブレード']","[98.2, 96.2, 61.5, 59.3, 30.0, 23.2, 9.8, 6.5, 3.5, 3.2]","['スキルリンク', 'ぼうじん', 'シェルアーマー']","[97.5, 1.5, 0.9]","['きあいのタスキ', 'おうじゃのしるし', 'ラムのみ', 'しろいハーブ', 'いのちのたま', 'こだわりスカーフ', 'とけないこおり', 'こだわりハチマキ', 'オボンのみ', 'ゴツゴツメット']","[54.2, 20.2, 7.8, 7.1, 2.9, 1.2, 0.8, 0.7, 0.7, 0.6]","['ほのお', 'こおり', 'みず', 'ゴースト', 'じめん', 'くさ', 'でんき', 'いわ', 'はがね', 'かくとう']","[28.2, 23.4, 10.5, 9.4, 8.1, 7.6, 4.2, 2.1, 1.4, 1.1]"
0475-000,42,475,0,エルレイド,,エルレイド,"['せいなるつるぎ', 'サイコカッター', 'つじぎり', 'リーフブレード', 'かげうち', 'アクアカッター', 'トリック', 'はたきおとす', 'つるぎのまい', 'みちづれ']","[98.3, 88.7, 70.5, 68.6, 24.9, 13.9, 8.5, 3.4, 2.7, 2.4]","['きれあじ', 'ふくつのこころ', 'せいぎのこころ']","[99.2, 0.5, 0.4]","['こだわりスカーフ', 'ピントレンズ', 'きあいのタスキ', 'とつげきチョッキ', 'たつじんのおび', 'いのちのたま', 'するどいツメ', 'くろおび', 'こだわりハチマキ', 'ラムのみ']","[42.9, 14.2, 10.8, 9.8, 5.5, 4.8, 2.3, 2.2, 2.2, 1.5]","['あく', 'かくとう', 'フェアリー', 'はがね', 'エスパー', 'くさ', 'ほのお', 'ノーマル', 'みず', 'ひこう']","[30.0, 21.3, 9.2, 9.1, 8.3, 5.4, 4.6, 4.6, 2.6, 0.8]"
0128-002,43,128,2,ケンタロス,パルデアのすがた,ケンタロス(パルデア炎),"['インファイト', 'レイジングブル', 'じしん', 'おにび', 'テラバースト', 'フレアドライブ', 'ニトロチャージ', 'がんせきふうじ', 'ビルドアップ', 'ストーンエッジ']","[96.1, 92.3, 55.2, 49.6, 15.0, 14.3, 13.8, 10.6, 9.8, 9.4]","['いかく', 'はんすう', 'いかりのつぼ']","[86.6, 10.2, 3.2]","['オボンのみ', 'だっしゅつパック', 'とつげきチョッキ', 'ものまねハーブ', 'いのちのたま', 'たつじんのおび', 'こだわりハチマキ', 'ゴツゴツメット', 'ラムのみ', 'こだわりスカーフ']","[25.0, 18.2, 10.4, 7.2, 7.2, 5.4, 4.6, 3.9, 3.1, 2.8]","['かくとう', 'ほのお', 'フェアリー', 'くさ', 'じめん', 'こおり', 'はがね', 'ひこう', 'ドラゴン', 'みず']","[24.3, 20.1, 18.3, 9.1, 8.3, 6.2, 2.3, 2.0, 1.6, 1.5]"
0706-000,44,706,0,ヌメルゴン,,ヌメルゴン,"['アシッドボム', 'かえんほうしゃ', 'りゅうせいぐん', 'りゅうのはどう', 'なみのり', 'テラバースト', '１０まんボルト', 'ヘドロばくだん', 'だいもんじ', 'れいとうビーム']","[64.1, 63.7, 44.6, 40.7, 32.8, 25.9, 25.7, 19.9, 18.5, 12.0]","['そうしょく', 'ぬめぬめ', 'うるおいボディ']","[81.3, 16.6, 2.2]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'たつじんのおび', 'オボンのみ', 'いのちのたま', 'ゴツゴツメット', 'おんみつマント', 'ラムのみ', 'ものしりメガネ']","[75.0, 6.8, 3.6, 2.9, 2.1, 2.0, 0.9, 0.7, 0.6, 0.5]","['はがね', 'みず', 'どく', 'フェアリー', 'ほのお', 'ドラゴン', 'でんき', 'じめん', 'ノーマル', 'かくとう']","[31.5, 22.4, 15.1, 12.3, 7.8, 2.6, 1.3, 1.2, 1.1, 0.9]"
0059-000,45,59,0,ウインディ,,ウインディ,"['しんそく', 'フレアドライブ', 'じゃれつく', 'あさのひざし', 'おにび', 'インファイト', 'テラバースト', 'かみくだく', 'ワイルドボルト', 'かえんほうしゃ']","[80.9, 78.1, 67.0, 25.7, 24.4, 20.9, 18.6, 15.9, 14.2, 13.3]","['いかく', 'もらいび', 'せいぎのこころ']","[83.1, 15.8, 1.1]","['とつげきチョッキ', 'いのちのたま', 'ゴツゴツメット', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'ぼうじんゴーグル', 'あつぞこブーツ', 'パワフルハーブ', 'ラムのみ']","[41.1, 14.9, 11.7, 7.0, 6.9, 3.7, 2.1, 1.6, 1.4, 1.3]","['ノーマル', 'くさ', 'フェアリー', 'ほのお', 'じめん', 'みず', 'かくとう', 'ひこう', 'あく', 'ドラゴン']","[36.5, 28.0, 19.5, 7.8, 2.0, 1.3, 0.9, 0.8, 0.8, 0.6]"
0196-000,46,196,0,エーフィ,,エーフィ,"['サイコキネシス', 'マジカルシャイン', 'くさむすび', 'シャドーボール', 'テラバースト', 'パワージェム', 'トリック', 'サイコショック', 'めいそう', 'リフレクター']","[73.8, 55.9, 42.4, 38.0, 36.5, 24.1, 22.5, 16.5, 15.9, 13.9]","['マジックミラー', 'シンクロ']","[98.3, 1.7]","['こだわりメガネ', 'いのちのたま', 'きあいのタスキ', 'ひかりのねんど', 'こだわりスカーフ', 'おんみつマント', 'たつじんのおび', 'たべのこし', 'とつげきチョッキ', 'オボンのみ']","[25.3, 24.8, 11.8, 9.4, 7.8, 3.4, 3.0, 2.5, 2.1, 1.8]","['かくとう', 'フェアリー', 'エスパー', 'ノーマル', 'ほのお', 'あく', 'はがね', 'くさ', 'じめん', 'こおり']","[33.4, 16.4, 13.8, 12.3, 10.9, 3.3, 1.8, 1.4, 1.3, 1.2]"
0930-000,47,930,0,オリーヴァ,,オリーヴァ,"['ちからをすいとる', 'やどりぎのタネ', 'マジカルシャイン', 'だいちのちから', 'テラバースト', 'エナジーボール', 'ギガドレイン', 'みがわり', 'ミラーコート', 'ハイパーボイス']","[72.3, 55.7, 45.2, 43.6, 35.4, 34.6, 30.2, 20.0, 15.2, 7.3]","['こぼれダネ', 'しゅうかく']","[70.3, 29.7]","['オボンのみ', 'たべのこし', 'グラスシード', 'ゴツゴツメット', 'いのちのたま', 'こだわりメガネ', 'とつげきチョッキ', 'きあいのタスキ', 'おおきなねっこ', 'ひかりのねんど']","[30.3, 15.1, 11.3, 10.4, 8.3, 3.8, 3.6, 2.5, 2.1, 2.0]","['ほのお', 'フェアリー', 'どく', 'みず', 'ゴースト', 'ノーマル', 'くさ', 'じめん', 'でんき', 'いわ']","[30.8, 17.3, 13.2, 8.0, 7.3, 6.1, 4.9, 2.8, 2.3, 2.0]"
0279-000,48,279,0,ペリッパー,,ペリッパー,"['ぼうふう', 'とんぼがえり', 'ハイドロポンプ', 'なみのり', 'れいとうビーム', 'おいかぜ', 'はねやすめ', 'でんこうせっか', 'ひやみず', 'はたきおとす']","[96.1, 84.1, 52.8, 35.7, 34.2, 26.8, 22.9, 9.2, 8.9, 8.0]","['あめふらし', 'するどいめ', 'あめうけざら']","[99.9, 0.1, 0.0]","['しめったいわ', 'こだわりメガネ', 'だっしゅつボタン', 'ゴツゴツメット', 'きあいのタスキ', 'こだわりスカーフ', 'とつげきチョッキ', 'ぼうじんゴーグル', 'オボンのみ', 'いのちのたま']","[37.4, 18.6, 14.0, 13.0, 6.8, 2.3, 1.9, 1.2, 1.0, 0.9]","['ひこう', 'みず', 'じめん', 'くさ', 'フェアリー', 'はがね', 'ドラゴン', 'でんき', 'ノーマル', 'こおり']","[25.1, 23.6, 15.2, 13.5, 6.6, 4.3, 2.3, 2.2, 1.5, 1.2]"
0914-000,49,914,0,ウェーニバル,,ウェーニバル,"['アクアステップ', 'インファイト', 'アイススピナー', 'アクアジェット', 'つるぎのまい', 'ビルドアップ', 'ウェーブタックル', 'ちょうはつ', 'はねやすめ', 'テラバースト']","[97.3, 83.4, 67.1, 43.7, 14.6, 12.8, 11.1, 9.6, 9.1, 8.1]","['じしんかじょう', 'げきりゅう']","[94.2, 5.8]","['きあいのタスキ', 'ラムのみ', 'いのちのたま', 'とつげきチョッキ', 'ゴツゴツメット', 'しんぴのしずく', 'こだわりハチマキ', 'こだわりスカーフ', 'オボンのみ', 'たべのこし']","[24.7, 16.0, 15.8, 8.0, 6.0, 5.2, 3.4, 3.1, 2.8, 2.4]","['みず', 'ひこう', 'でんき', 'はがね', 'くさ', 'ほのお', 'フェアリー', 'こおり', 'どく', 'かくとう']","[74.0, 5.9, 5.5, 4.1, 1.9, 1.6, 1.6, 1.3, 1.0, 0.8]"
0748-000,50,748,0,ドヒドイデ,,ドヒドイデ,"['じこさいせい', 'どくどく', 'トーチカ', 'ひやみず', 'くろいきり', 'まとわりつく', 'どくびし', 'まもる', 'アクアブレイク', 'ベノムショック']","[96.6, 80.7, 62.0, 48.0, 29.3, 20.7, 16.7, 9.7, 8.5, 4.4]","['さいせいりょく', 'ひとでなし', 'じゅうなん']","[93.4, 4.9, 1.7]","['くろいヘドロ', 'たべのこし', 'ゴツゴツメット', 'メンタルハーブ', 'おんみつマント', 'しめつけバンド', 'オボンのみ', 'ぼうじんゴーグル', 'とつげきチョッキ', 'いかさまダイス']","[62.3, 17.6, 8.7, 2.8, 2.0, 1.5, 1.0, 0.4, 0.4, 0.4]","['どく', 'くさ', 'フェアリー', 'ノーマル', 'みず', 'ひこう', 'じめん', 'あく', 'むし', 'はがね']","[19.1, 15.2, 11.8, 11.0, 10.5, 7.6, 4.8, 4.1, 3.1, 2.5]"
0423-000,51,423,0,トリトドン,,トリトドン,"['じこさいせい', 'だいちのちから', 'あくび', 'ステルスロック', 'れいとうビーム', 'なみのり', 'ひやみず', 'ヘドロばくだん', 'ハイドロポンプ', 'テラバースト']","[71.9, 70.4, 69.1, 61.5, 41.3, 18.9, 13.6, 9.9, 6.9, 5.6]","['よびみず', 'ねんちゃく', 'すなのちから']","[92.1, 7.5, 0.4]","['たべのこし', 'オボンのみ', 'おんみつマント', 'とつげきチョッキ', 'ゴツゴツメット', 'こだわりメガネ', 'きあいのタスキ', 'たつじんのおび', 'リンドのみ', 'いのちのたま']","[35.6, 18.2, 16.2, 6.4, 6.0, 4.2, 2.7, 2.3, 1.3, 1.2]","['ほのお', 'フェアリー', 'みず', 'どく', 'くさ', 'ひこう', 'はがね', 'じめん', 'こおり', 'ノーマル']","[22.1, 18.3, 13.4, 12.7, 8.8, 5.3, 4.3, 4.0, 2.7, 2.4]"
0460-000,52,460,0,ユキノオー,,ユキノオー,"['ふぶき', 'オーロラベール', 'やどりぎのタネ', 'リーフストーム', 'こおりのつぶて', 'ギガドレイン', 'ぜったいれいど', 'だいちのちから', 'エナジーボール', 'まもる']","[83.9, 74.0, 35.7, 32.2, 27.5, 26.7, 26.6, 22.4, 11.3, 10.0]","['ゆきふらし', 'ぼうおん']","[96.6, 3.4]","['ひかりのねんど', 'たべのこし', 'だっしゅつパック', 'きあいのタスキ', 'つめたいいわ', 'ゴツゴツメット', 'とつげきチョッキ', 'オボンのみ', 'こだわりメガネ', 'オッカのみ']","[42.6, 10.8, 9.9, 8.4, 8.1, 6.2, 3.1, 2.1, 1.7, 0.8]","['みず', 'くさ', 'こおり', 'ほのお', 'じめん', 'ドラゴン', 'フェアリー', 'かくとう', 'いわ', 'ゴースト']","[22.5, 16.9, 15.8, 14.4, 6.8, 4.9, 4.2, 2.5, 2.4, 2.0]"
