,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0373-000,30,373,0,ボーマンダ,,ボーマンダ,"['ダブルウイング', 'じしん', 'りゅうのまい', 'りゅうせいぐん', 'げきりん', 'テラバースト', 'だいもんじ', 'ぼうふう', 'かえんほうしゃ', 'アイアンヘッド']","[56.8, 49.0, 45.1, 43.1, 31.9, 30.8, 28.4, 17.2, 15.6, 15.6]","['いかく', 'じしんかじょう']","[82.2, 17.8]","['いのちのたま', 'ラムのみ', 'こだわりメガネ', 'こだわりスカーフ', 'こだわりハチマキ', 'ゴツゴツメット', 'とつげきチョッキ', 'きあいのタスキ', 'ものまねハーブ', 'たつじんのおび']","[30.4, 22.5, 21.8, 7.6, 2.1, 2.0, 1.3, 1.1, 1.0, 0.9]","['はがね', 'ひこう', 'フェアリー', 'ほのお', 'でんき', 'ドラゴン', 'みず', 'じめん', 'ノーマル', 'こおり']","[45.8, 12.6, 11.0, 10.6, 6.3, 4.8, 2.9, 2.0, 0.9, 0.7]"
0937-000,31,937,0,ソウブレイズ,,ソウブレイズ,"['むねんのつるぎ', 'かげうち', 'つるぎのまい', 'インファイト', 'テラバースト', 'シャドークロー', 'みちづれ', 'ビルドアップ', 'みがわり', 'おにび']","[98.0, 88.1, 55.8, 44.7, 22.5, 18.7, 17.5, 16.9, 5.8, 5.7]","['くだけるよろい', 'もらいび']","[55.1, 44.9]","['きあいのタスキ', 'たべのこし', 'とつげきチョッキ', 'ラムのみ', 'オボンのみ', 'いのちのたま', 'じゃくてんほけん', 'ふうせん', 'もくたん', 'あつぞこブーツ']","[53.3, 9.7, 6.1, 5.8, 5.2, 4.3, 3.4, 1.4, 0.9, 0.7]","['くさ', 'ほのお', 'ノーマル', 'フェアリー', 'かくとう', 'こおり', 'はがね', 'あく', 'みず', 'ゴースト']","[35.9, 18.1, 13.0, 9.8, 7.5, 4.3, 3.8, 1.6, 1.2, 1.2]"
0286-000,32,286,0,キノガッサ,,キノガッサ,"['キノコのほうし', 'マッハパンチ', 'タネマシンガン', 'じならし', 'がんせきふうじ', 'みがわり', 'やどりぎのタネ', 'テラバースト', 'つるぎのまい', 'つばめがえし']","[85.0, 82.1, 79.3, 52.6, 26.1, 16.0, 14.2, 10.2, 7.3, 4.5]","['テクニシャン', 'ポイズンヒール', 'ほうし']","[85.7, 13.7, 0.6]","['きあいのタスキ', 'どくどくだま', 'いかさまダイス', 'こだわりハチマキ', 'いのちのたま', 'たつじんのおび', 'こだわりスカーフ', 'パンチグローブ', 'せんせいのツメ', 'ちからのハチマキ']","[70.6, 13.4, 8.8, 1.5, 1.4, 0.7, 0.7, 0.5, 0.3, 0.3]","['ほのお', 'くさ', 'いわ', 'かくとう', 'じめん', 'フェアリー', 'はがね', 'ゴースト', 'みず', 'ノーマル']","[21.1, 18.1, 16.3, 15.1, 7.3, 4.9, 4.0, 2.5, 2.1, 2.1]"
0450-000,33,450,0,カバルドン,,カバルドン,"['じしん', 'ステルスロック', 'あくび', 'ほえる', 'ふきとばし', 'なまける', 'がんせきふうじ', 'こおりのキバ', 'じわれ', 'テラバースト']","[94.2, 94.1, 86.7, 42.2, 35.0, 15.6, 10.6, 6.7, 3.8, 1.6]","['すなおこし', 'すなのちから']","[97.9, 2.1]","['オボンのみ', 'さらさらいわ', 'ゴツゴツメット', 'たべのこし', 'メンタルハーブ', 'フィラのみ', 'ラムのみ', 'こだわりハチマキ', 'とつげきチョッキ', 'いのちのたま']","[56.5, 16.7, 10.1, 5.1, 5.0, 1.4, 0.9, 0.9, 0.8, 0.4]","['くさ', 'じめん', 'はがね', 'フェアリー', 'みず', 'こおり', 'ほのお', 'ドラゴン', 'いわ', 'ノーマル']","[33.1, 12.3, 11.5, 10.8, 6.1, 3.9, 3.8, 3.0, 3.0, 2.5]"
0923-000,34,923,0,パーモット,,パーモット,"['でんこうそうげき', 'インファイト', 'れいとうパンチ', 'マッハパンチ', 'さいきのいのり', 'ほっぺすりすり', 'ねこだまし', 'アンコール', 'かみなりパンチ', 'ほのおのパンチ']","[87.4, 82.1, 61.6, 57.3, 48.3, 22.3, 14.9, 5.1, 4.6, 4.0]","['てつのこぶし', 'ちくでん', 'しぜんかいふく']","[68.5, 23.6, 7.9]","['きあいのタスキ', 'いのちのたま', 'パンチグローブ', 'こだわりハチマキ', 'こだわりスカーフ', 'ヒメリのみ', 'ふうせん', 'たつじんのおび', 'とつげきチョッキ', 'ちからのハチマキ']","[55.6, 21.2, 7.5, 6.5, 1.6, 1.4, 1.2, 0.9, 0.5, 0.4]","['でんき', 'かくとう', 'こおり', 'ひこう', 'フェアリー', 'ゴースト', 'はがね', 'ほのお', 'みず', 'くさ']","[92.6, 2.7, 1.4, 0.9, 0.6, 0.5, 0.3, 0.3, 0.1, 0.1]"
0750-000,35,750,0,バンバドロ,,バンバドロ,"['ボディプレス', 'じしん', 'ステルスロック', 'ほえる', 'ヘビーボンバー', 'ねむる', 'てっぺき', 'じわれ', 'ねごと', 'がんせきふうじ']","[92.5, 91.2, 85.9, 80.5, 12.8, 9.3, 6.9, 3.9, 2.9, 2.6]","['じきゅうりょく', 'マイペース', 'せいしんりょく']","[99.7, 0.3, 0.1]","['オボンのみ', 'ゴツゴツメット', 'たべのこし', 'カゴのみ', 'とつげきチョッキ', 'フィラのみ', 'ラムのみ', 'メンタルハーブ', 'ウイのみ', 'バンジのみ']","[72.8, 7.1, 6.2, 4.6, 3.2, 1.8, 0.9, 0.8, 0.3, 0.3]","['はがね', 'かくとう', 'じめん', 'フェアリー', 'くさ', 'みず', 'ノーマル', 'こおり', 'ほのお', 'ドラゴン']","[50.0, 13.1, 7.5, 7.4, 6.7, 2.8, 2.0, 1.9, 1.8, 1.8]"
0130-000,36,130,0,ギャラドス,,ギャラドス,"['たきのぼり', 'りゅうのまい', 'ちょうはつ', 'じしん', 'テラバースト', 'こおりのキバ', 'でんじは', 'アクアテール', 'かみくだく', 'ゆきなだれ']","[85.7, 74.3, 62.2, 50.0, 34.4, 30.9, 17.0, 7.8, 7.1, 5.8]","['いかく', 'じしんかじょう']","[91.0, 9.0]","['ゴツゴツメット', 'ラムのみ', 'オボンのみ', 'いのちのたま', 'たべのこし', 'とつげきチョッキ', 'こだわりハチマキ', 'たつじんのおび', 'おんみつマント', 'あつぞこブーツ']","[55.1, 17.3, 7.9, 4.9, 2.6, 1.4, 1.4, 1.1, 0.8, 0.7]","['ひこう', 'じめん', 'フェアリー', 'みず', 'ドラゴン', 'でんき', 'くさ', 'はがね', 'こおり', 'ほのお']","[34.2, 30.4, 8.8, 8.2, 4.0, 3.6, 3.1, 2.1, 1.2, 1.0]"
0248-000,37,248,0,バンギラス,,バンギラス,"['かみくだく', 'じしん', 'ロックブラスト', 'ストーンエッジ', 'りゅうのまい', 'けたぐり', 'れいとうパンチ', 'ステルスロック', 'ちょうはつ', 'でんじは']","[63.5, 62.5, 42.2, 35.0, 30.7, 23.5, 19.8, 18.9, 8.8, 8.2]","['すなおこし', 'きんちょうかん']","[98.9, 1.1]","['いかさまダイス', 'とつげきチョッキ', 'じゃくてんほけん', 'さらさらいわ', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'ラムのみ', 'たつじんのおび', 'きあいのタスキ']","[32.5, 18.0, 10.1, 8.5, 7.3, 4.6, 2.8, 2.4, 1.7, 1.6]","['いわ', 'じめん', 'ひこう', 'ゴースト', 'はがね', 'フェアリー', 'くさ', 'かくとう', 'ほのお', 'ドラゴン']","[37.6, 18.6, 12.8, 9.8, 4.1, 3.7, 2.5, 2.4, 2.0, 1.4]"
0914-000,38,914,0,ウェーニバル,,ウェーニバル,"['アクアステップ', 'インファイト', 'アイススピナー', 'はねやすめ', 'アンコール', 'みがわり', 'アクアジェット', 'ビルドアップ', 'テラバースト', 'つるぎのまい']","[98.1, 56.6, 50.0, 35.6, 31.5, 24.5, 23.2, 16.7, 11.7, 10.0]","['じしんかじょう', 'げきりゅう']","[94.3, 5.7]","['ゴツゴツメット', 'ラムのみ', 'いのちのたま', 'きあいのタスキ', 'とつげきチョッキ', 'しんぴのしずく', 'オボンのみ', 'たべのこし', 'こだわりハチマキ', 'こだわりスカーフ']","[25.4, 15.3, 15.1, 13.7, 5.4, 4.4, 3.8, 2.9, 2.2, 2.0]","['みず', 'でんき', 'くさ', 'ひこう', 'はがね', 'フェアリー', 'ゴースト', 'こおり', 'ほのお', 'どく']","[56.6, 12.7, 9.0, 6.0, 4.3, 2.8, 1.9, 1.8, 1.4, 1.0]"
0479-001,39,479,1,ロトム,ヒートロトム,ヒートロトム,"['ボルトチェンジ', 'オーバーヒート', 'トリック', 'テラバースト', 'おにび', '１０まんボルト', 'ほうでん', 'でんじは', 'イカサマ', 'たたりめ']","[93.1, 90.7, 58.5, 31.8, 28.9, 20.5, 20.4, 13.2, 12.5, 8.6]",['ふゆう'],[100.0],"['こだわりメガネ', 'こだわりスカーフ', 'オボンのみ', 'とつげきチョッキ', 'かえんだま', 'ゴツゴツメット', 'たべのこし', 'だっしゅつパック', 'ひかりのねんど', 'こうこうのしっぽ']","[28.4, 27.7, 12.7, 12.4, 9.1, 2.3, 2.0, 1.0, 0.5, 0.4]","['フェアリー', 'でんき', 'こおり', 'ゴースト', 'はがね', 'くさ', 'みず', 'あく', 'ほのお', 'かくとう']","[46.7, 17.6, 10.5, 7.2, 6.4, 3.8, 2.8, 1.9, 0.9, 0.7]"
0591-000,40,591,0,モロバレル,,モロバレル,"['キノコのほうし', 'イカサマ', 'ギガドレイン', 'クリアスモッグ', 'ヘドロばくだん', 'こうごうせい', 'じだんだ', 'リーフストーム', 'どくどく', 'タネマシンガン']","[80.1, 66.7, 55.7, 50.1, 36.4, 33.2, 17.1, 16.5, 15.0, 8.3]","['さいせいりょく', 'ほうし']","[97.9, 2.1]","['くろいヘドロ', 'とつげきチョッキ', 'だっしゅつパック', 'ゴツゴツメット', 'たべのこし', 'いのちのたま', 'オボンのみ', 'こだわりメガネ', 'おんみつマント', 'だっしゅつボタン']","[52.9, 11.9, 11.1, 7.0, 5.4, 5.1, 2.2, 0.8, 0.6, 0.4]","['どく', 'ほのお', 'フェアリー', 'みず', 'あく', 'はがね', 'でんき', 'くさ', 'ノーマル', 'いわ']","[25.6, 17.6, 11.0, 9.8, 7.4, 4.2, 4.1, 3.8, 3.2, 2.4]"
0196-000,41,196,0,エーフィ,,エーフィ,"['サイコキネシス', 'マジカルシャイン', 'テラバースト', 'シャドーボール', 'くさむすび', 'パワージェム', 'トリック', 'サイコショック', 'めいそう', 'リフレクター']","[75.2, 53.8, 45.2, 45.0, 41.5, 28.6, 26.8, 16.8, 10.4, 10.1]","['マジックミラー', 'シンクロ']","[98.8, 1.2]","['こだわりメガネ', 'いのちのたま', 'きあいのタスキ', 'ひかりのねんど', 'こだわりスカーフ', 'たつじんのおび', 'おんみつマント', 'とつげきチョッキ', 'ものしりメガネ', 'たべのこし']","[30.6, 25.3, 12.0, 7.1, 6.0, 4.7, 2.4, 2.2, 1.5, 1.4]","['かくとう', 'フェアリー', 'エスパー', 'ノーマル', 'ほのお', 'あく', 'こおり', 'じめん', 'はがね', 'ゴースト']","[47.0, 14.8, 10.6, 9.2, 8.2, 2.1, 2.1, 1.1, 1.0, 0.8]"
0612-000,42,612,0,オノノクス,,オノノクス,"['じしん', 'りゅうのまい', 'アイアンヘッド', 'げきりん', 'であいがしら', 'インファイト', 'テラバースト', 'ドラゴンクロー', 'ハサミギロチン', 'ちょうはつ']","[88.8, 70.7, 69.4, 62.8, 21.1, 18.9, 16.3, 15.0, 8.7, 5.9]","['かたやぶり', 'きんちょうかん', 'とうそうしん']","[98.5, 1.0, 0.5]","['ラムのみ', 'いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'ものまねハーブ', 'たつじんのおび', 'とつげきチョッキ', 'ちからのハチマキ', 'オボンのみ']","[45.3, 17.0, 12.5, 9.7, 4.1, 1.9, 1.8, 1.2, 0.9, 0.8]","['はがね', 'じめん', 'でんき', 'フェアリー', 'ほのお', 'ドラゴン', 'むし', 'ゴースト', 'こおり', 'かくとう']","[54.8, 11.1, 7.9, 7.8, 6.0, 4.9, 1.8, 1.2, 1.0, 0.9]"
0279-000,43,279,0,ペリッパー,,ペリッパー,"['ぼうふう', 'とんぼがえり', 'はねやすめ', 'ひやみず', 'ハイドロポンプ', 'れいとうビーム', 'なみのり', 'おいかぜ', 'でんこうせっか', 'テラバースト']","[97.5, 85.3, 46.4, 41.4, 34.8, 30.3, 22.8, 15.6, 5.4, 5.1]","['あめふらし', 'するどいめ', 'あめうけざら']","[99.9, 0.1, 0.0]","['しめったいわ', 'ゴツゴツメット', 'こだわりメガネ', 'ラムのみ', 'だっしゅつボタン', 'きあいのタスキ', 'オボンのみ', 'とつげきチョッキ', 'こだわりスカーフ', 'いのちのたま']","[35.2, 17.8, 14.9, 9.3, 9.0, 3.5, 3.2, 1.8, 1.7, 0.7]","['ひこう', 'くさ', 'みず', 'じめん', 'フェアリー', 'はがね', 'でんき', 'こおり', 'ドラゴン', 'あく']","[19.7, 19.4, 17.7, 15.8, 11.2, 4.5, 3.2, 1.7, 1.5, 1.1]"
0939-000,44,939,0,ハラバリー,,ハラバリー,"['パラボラチャージ', 'アシッドボム', 'ボルトチェンジ', 'ふいうち', 'テラバースト', 'みずびたし', 'ひやみず', 'だくりゅう', 'なまける', '１０まんボルト']","[92.7, 74.9, 72.6, 41.7, 31.8, 15.0, 10.7, 9.6, 9.4, 9.2]","['でんきにかえる', 'せいでんき', 'しめりけ']","[98.9, 1.0, 0.0]","['とつげきチョッキ', 'じしゃく', 'オボンのみ', 'たべのこし', 'こだわりメガネ', 'ゴツゴツメット', 'ふうせん', 'メトロノーム', 'おんみつマント', 'ひかりのねんど']","[68.6, 6.9, 4.7, 4.7, 3.2, 2.4, 1.5, 1.0, 1.0, 0.8]","['でんき', 'フェアリー', 'こおり', 'みず', 'くさ', 'ひこう', 'かくとう', 'ノーマル', 'じめん', 'はがね']","[40.9, 25.4, 12.4, 8.5, 6.4, 4.5, 0.4, 0.4, 0.2, 0.2]"
0091-000,45,91,0,パルシェン,,パルシェン,"['つららばり', 'からをやぶる', 'ロックブラスト', 'こおりのつぶて', 'ドリルライナー', 'テラバースト', 'アクアブレイク', 'ハイドロポンプ', 'なみのり', 'シェルブレード']","[98.4, 94.6, 64.7, 58.6, 26.7, 23.5, 9.9, 5.4, 3.9, 3.3]","['スキルリンク', 'シェルアーマー', 'ぼうじん']","[98.0, 1.1, 1.0]","['きあいのタスキ', 'おうじゃのしるし', 'しろいハーブ', 'ラムのみ', 'いのちのたま', 'とけないこおり', 'こだわりスカーフ', 'ゴツゴツメット', 'オボンのみ', 'こだわりハチマキ']","[45.7, 24.2, 8.5, 7.0, 2.9, 2.8, 1.8, 0.8, 0.7, 0.6]","['こおり', 'ほのお', 'ゴースト', 'じめん', 'みず', 'でんき', 'くさ', 'いわ', 'かくとう', 'はがね']","[26.4, 20.8, 13.3, 11.8, 9.3, 3.9, 3.6, 2.2, 2.2, 1.9]"
0475-000,46,475,0,エルレイド,,エルレイド,"['せいなるつるぎ', 'サイコカッター', 'つじぎり', 'リーフブレード', 'かげうち', 'アクアカッター', 'トリック', 'はたきおとす', 'つるぎのまい', 'みちづれ']","[98.0, 89.2, 64.2, 63.8, 27.0, 13.9, 7.1, 5.4, 3.7, 3.3]","['きれあじ', 'ふくつのこころ', 'せいぎのこころ']","[99.0, 0.6, 0.5]","['こだわりスカーフ', 'ピントレンズ', 'とつげきチョッキ', 'きあいのタスキ', 'たつじんのおび', 'いのちのたま', 'くろおび', 'するどいツメ', 'からぶりほけん', 'こだわりハチマキ']","[36.1, 15.0, 14.2, 11.0, 5.2, 4.5, 2.5, 2.2, 1.9, 1.8]","['あく', 'かくとう', 'フェアリー', 'はがね', 'エスパー', 'ほのお', 'ノーマル', 'くさ', 'みず', 'ゴースト']","[28.0, 21.0, 10.2, 9.8, 8.9, 6.1, 4.3, 4.0, 2.6, 1.3]"
0748-000,47,748,0,ドヒドイデ,,ドヒドイデ,"['じこさいせい', 'どくどく', 'トーチカ', 'くろいきり', 'どくびし', 'ひやみず', 'まとわりつく', 'まもる', 'アクアブレイク', 'ベノムショック']","[97.2, 87.6, 55.3, 39.3, 34.1, 31.4, 20.4, 7.8, 5.6, 4.0]","['さいせいりょく', 'ひとでなし', 'じゅうなん']","[93.9, 4.5, 1.5]","['くろいヘドロ', 'メンタルハーブ', 'たべのこし', 'ゴツゴツメット', 'おんみつマント', 'しめつけバンド', 'オボンのみ', 'きれいなぬけがら', 'レッドカード', 'ふうせん']","[42.4, 30.9, 12.3, 5.2, 3.5, 1.4, 0.6, 0.6, 0.4, 0.4]","['フェアリー', 'どく', 'くさ', 'ノーマル', 'ひこう', 'みず', 'じめん', 'むし', 'あく', 'ゴースト']","[36.1, 12.6, 11.3, 7.9, 7.6, 6.5, 3.5, 3.1, 2.4, 1.6]"
0128-002,48,128,2,ケンタロス,パルデアのすがた,ケンタロス(パルデア炎),"['インファイト', 'レイジングブル', 'じしん', 'おにび', 'テラバースト', 'フレアドライブ', 'がんせきふうじ', 'ストーンエッジ', 'ニトロチャージ', 'ビルドアップ']","[95.0, 89.2, 52.9, 52.8, 20.7, 17.9, 12.8, 9.3, 8.9, 7.9]","['いかく', 'はんすう', 'いかりのつぼ']","[90.0, 7.2, 2.8]","['オボンのみ', 'だっしゅつパック', 'とつげきチョッキ', 'ものまねハーブ', 'たつじんのおび', 'こだわりハチマキ', 'いのちのたま', 'ゴツゴツメット', 'ラムのみ', 'こだわりスカーフ']","[19.8, 18.3, 9.5, 8.0, 7.1, 6.7, 6.0, 4.4, 3.6, 3.1]","['フェアリー', 'こおり', 'かくとう', 'ほのお', 'じめん', 'くさ', 'ひこう', 'はがね', 'ドラゴン', 'でんき']","[20.3, 20.3, 16.8, 13.6, 8.5, 7.7, 2.7, 1.7, 1.7, 1.5]"
0232-000,49,232,0,ドンファン,,ドンファン,"['じしん', 'こおりのつぶて', 'ステルスロック', 'こうそくスピン', 'はたきおとす', 'アイススピナー', 'がむしゃら', 'アンコール', 'じゃれつく', 'カウンター']","[93.0, 84.3, 47.5, 43.3, 42.0, 29.2, 17.1, 14.1, 9.5, 3.7]","['がんじょう', 'すながくれ']","[99.6, 0.4]","['ゴツゴツメット', 'ラムのみ', 'フィラのみ', 'チイラのみ', 'オボンのみ', 'たつじんのおび', 'カムラのみ', 'メンタルハーブ', 'じゃくてんほけん', 'レッドカード']","[27.2, 13.7, 10.6, 6.4, 6.0, 6.0, 5.2, 4.1, 3.9, 3.3]","['こおり', 'じめん', 'くさ', 'フェアリー', 'はがね', 'みず', 'ノーマル', 'あく', 'ゴースト', 'ほのお']","[44.6, 29.4, 7.2, 6.2, 3.5, 2.7, 1.5, 1.2, 0.9, 0.8]"
0282-000,50,282,0,サーナイト,,サーナイト,"['ムーンフォース', 'マジカルフレイム', 'トリック', 'サイコキネシス', 'サイコショック', 'みちづれ', 'アンコール', 'いやしのねがい', '１０まんボルト', 'エナジーボール']","[95.3, 60.8, 52.1, 48.5, 30.6, 14.1, 11.4, 11.0, 10.2, 7.8]","['トレース', 'シンクロ', 'テレパシー']","[89.7, 9.3, 1.0]","['こだわりスカーフ', 'きあいのタスキ', 'とつげきチョッキ', 'こだわりメガネ', 'からぶりほけん', 'たべのこし', 'いのちのたま', 'オボンのみ', 'ものしりメガネ', 'たつじんのおび']","[64.7, 11.6, 8.4, 2.5, 1.6, 1.6, 1.5, 1.4, 0.9, 0.9]","['ほのお', 'フェアリー', 'ノーマル', 'エスパー', 'はがね', 'かくとう', 'でんき', 'みず', 'あく', 'じめん']","[46.7, 28.4, 5.2, 4.4, 3.7, 3.2, 1.8, 1.8, 1.2, 1.0]"
0059-000,51,59,0,ウインディ,,ウインディ,"['しんそく', 'フレアドライブ', 'じゃれつく', 'おにび', 'あさのひざし', 'かみくだく', 'インファイト', 'バークアウト', 'テラバースト', 'かえんほうしゃ']","[76.7, 72.2, 60.4, 28.9, 28.2, 20.5, 20.3, 14.4, 13.8, 13.4]","['いかく', 'もらいび', 'せいぎのこころ']","[79.7, 19.4, 1.0]","['とつげきチョッキ', 'いのちのたま', 'ゴツゴツメット', 'こだわりハチマキ', 'オボンのみ', 'たべのこし', 'あつぞこブーツ', 'たつじんのおび', 'じゃくてんほけん', 'だっしゅつパック']","[26.8, 16.9, 16.5, 10.7, 6.4, 4.3, 3.3, 1.5, 1.4, 1.4]","['ノーマル', 'くさ', 'フェアリー', 'ほのお', 'みず', 'じめん', 'ひこう', 'こおり', 'かくとう', 'あく']","[44.7, 18.7, 16.3, 7.7, 3.1, 1.8, 1.5, 1.4, 1.2, 1.1]"
0706-000,52,706,0,ヌメルゴン,,ヌメルゴン,"['アシッドボム', 'かえんほうしゃ', 'りゅうせいぐん', 'なみのり', 'りゅうのはどう', 'テラバースト', '１０まんボルト', 'ヘドロばくだん', 'だいもんじ', 'れいとうビーム']","[64.7, 61.2, 45.9, 34.6, 33.9, 24.1, 23.7, 18.8, 17.7, 15.8]","['そうしょく', 'ぬめぬめ', 'うるおいボディ']","[76.7, 20.7, 2.6]","['とつげきチョッキ', 'たべのこし', 'こだわりメガネ', 'たつじんのおび', 'いのちのたま', 'オボンのみ', 'ゴツゴツメット', 'おんみつマント', 'ラムのみ', 'きあいのタスキ']","[75.4, 6.3, 3.1, 2.8, 1.8, 1.8, 1.7, 0.8, 0.6, 0.5]","['みず', 'はがね', 'フェアリー', 'どく', 'ほのお', 'ドラゴン', 'でんき', 'じめん', 'こおり', 'かくとう']","[29.6, 26.3, 13.8, 13.0, 7.1, 2.0, 1.3, 1.1, 1.1, 1.1]"
